id_ticket,fecha,turno,id_plato,cantidad,nombre_plato,categoria
T-14195,2024-05-04,Cena,P-16,4,Agua Mineral,Bebida
T-12104,2024-12-12,Cena,P-08,2,Croquetas de Jamon,Entrante
T-10401,2025-06-27,Comida,P-11,4,Salmon a la Plancha,Principal
T-11070,2025-03-20,Cena,P-08,4,Croquetas de Jamon,Entrante
T-14809,2025-02-27,Cena,P-10,3,Solomillo Iberico,Principal
T-10542,2024-11-04,Comida,P-11,4,Salmon a la Plancha,Principal
T-16498,2024-12-26,Comida,P-08,1,Croquetas de Jamon,Entrante
T-16325,2025-06-22,Cena,P-07,2,Pizza Margarita,Principal
T-13500,2025-07-13,Cena,P-05,2,Refresco Cola,Bebida
T-15103,2025-06-26,Cena,P-08,3,Croquetas de Jamon,Entrante
T-14467,2024-08-24,Cena,P-04,1,Tarta de Queso Casera,Postre
T-15418,2024-06-30,Cena,P-22,4,Te Verde,Bebida
T-13391,2025-01-30,Comida,P-18,2,Ensaladilla Rusa,Entrante
T-11734,2024-10-26,Comida,P-14,1,Tortilla de Patatas,Entrante
T-13610,2025-08-05,Comida,P-14,1,Tortilla de Patatas,Entrante
T-17308,2025-10-15,Comida,P-09,2,Gazpacho Andaluz,Entrante
T-15957,2025-02-04,Comida,P-12,4,Risotto de Setas,Principal
T-16245,2024-11-12,Cena,P-21,2,Cafe Solo,Bebida
T-17537,2025-08-10,Cena,P-08,4,Croquetas de Jamon,Entrante
T-13072,2024-09-25,Cena,P-06,2,Vino Tinto Copa,Bebida
T-10740,2024-07-29,Comida,P-12,2,Risotto de Setas,Principal
T-15117,2024-06-27,Cena,P-04,4,Tarta de Queso Casera,Postre
T-13524,2024-02-25,Cena,P-21,4,Cafe Solo,Bebida
T-14498,2025-02-22,Comida,P-09,3,Gazpacho Andaluz,Entrante
T-14770,2024-11-11,Comida,P-12,1,Risotto de Setas,Principal
T-12712,2024-01-27,Cena,P-10,3,Solomillo Iberico,Principal
T-11295,2025-08-09,Cena,P-16,1,Agua Mineral,Bebida
T-14067,2025-03-21,Cena,P-15,1,Cerveza Artesana,Bebida
T-10732,2025-02-02,Cena,P-21,4,Cafe Solo,Bebida
T-12884,2024-05-18,Cena,P-08,2,Croquetas de Jamon,Entrante
T-11743,2025-12-02,Cena,P-23,1,Tiramisu de la Casa,Postre
T-16367,2025-10-29,Cena,P-17,4,Brownie con Helado,Postre
T-17510,2025-01-05,Cena,P-16,1,Agua Mineral,Bebida
T-11779,2024-11-03,Comida,P-25,4,Canelones de Carne,Principal
T-11068,2025-11-12,Comida,P-23,2,Tiramisu de la Casa,Postre
T-15537,2024-03-05,Cena,P-04,2,Tarta de Queso Casera,Postre
T-13296,2024-08-20,Cena,P-01,1,Hamburguesa Smart,Principal
T-15527,2024-10-02,Cena,P-11,3,Salmon a la Plancha,Principal
T-15857,2025-09-14,Comida,P-15,4,Cerveza Artesana,Bebida
T-10434,2025-04-06,Cena,P-10,4,Solomillo Iberico,Principal
T-16995,2025-08-17,Cena,P-10,2,Solomillo Iberico,Principal
T-12036,2024-03-29,Comida,P-03,3,Pasta Carbonara IA,Principal
T-17868,2024-11-24,Cena,P-17,4,Brownie con Helado,Postre
T-14559,2025-09-25,Comida,P-20,3,Paella de Marisco,Principal
T-17759,2024-12-03,Cena,P-15,2,Cerveza Artesana,Bebida
T-17733,2024-05-25,Cena,P-10,4,Solomillo Iberico,Principal
T-16892,2025-01-07,Comida,P-15,2,Cerveza Artesana,Bebida
T-10221,2024-06-06,Cena,P-15,4,Cerveza Artesana,Bebida
T-13063,2025-09-13,Comida,P-09,1,Gazpacho Andaluz,Entrante
T-16663,2025-08-25,Cena,P-18,1,Ensaladilla Rusa,Entrante
T-10383,2024-04-10,Cena,P-25,3,Canelones de Carne,Principal
T-10878,2024-08-23,Cena,P-01,4,Hamburguesa Smart,Principal
T-17302,2025-04-19,Comida,P-18,2,Ensaladilla Rusa,Entrante
T-10976,2025-10-22,Cena,P-10,1,Solomillo Iberico,Principal
T-17213,2025-04-06,Cena,P-07,1,Pizza Margarita,Principal
T-13338,2025-09-26,Comida,P-07,2,Pizza Margarita,Principal
T-10581,2025-11-29,Cena,P-25,2,Canelones de Carne,Principal
T-14931,2025-11-02,Cena,P-11,2,Salmon a la Plancha,Principal
T-10095,2024-01-05,Comida,P-25,1,Canelones de Carne,Principal
T-17707,2025-12-12,Cena,P-03,4,Pasta Carbonara IA,Principal
T-11893,2025-02-07,Cena,P-15,4,Cerveza Artesana,Bebida
T-17587,2024-01-10,Cena,P-07,3,Pizza Margarita,Principal
T-14082,2024-02-13,Cena,P-06,1,Vino Tinto Copa,Bebida
T-15892,2025-06-15,Comida,P-02,4,Ensalada Cesar,Entrante
T-17971,2024-09-03,Comida,P-14,4,Tortilla de Patatas,Entrante
T-16515,2024-03-14,Comida,P-19,4,Entrecot Ternera,Principal
T-17931,2024-11-01,Cena,P-18,4,Ensaladilla Rusa,Entrante
T-11417,2025-04-12,Cena,P-25,1,Canelones de Carne,Principal
T-10004,2024-05-04,Cena,P-25,1,Canelones de Carne,Principal
T-10211,2025-12-16,Comida,P-21,4,Cafe Solo,Bebida
T-17019,2025-05-15,Comida,P-03,4,Pasta Carbonara IA,Principal
T-11576,2025-06-12,Cena,P-23,3,Tiramisu de la Casa,Postre
T-13590,2025-02-03,Cena,P-07,4,Pizza Margarita,Principal
T-17904,2025-10-17,Cena,P-13,4,Bacalao al Horno,Principal
T-13141,2024-08-22,Cena,P-21,3,Cafe Solo,Bebida
T-13194,2025-08-13,Cena,P-06,2,Vino Tinto Copa,Bebida
T-10454,2024-05-10,Cena,P-09,1,Gazpacho Andaluz,Entrante
T-17066,2025-08-13,Comida,P-23,1,Tiramisu de la Casa,Postre
T-10981,2025-11-13,Cena,P-05,1,Refresco Cola,Bebida
T-15282,2025-08-16,Cena,P-20,4,Paella de Marisco,Principal
T-17934,2024-07-13,Comida,P-03,2,Pasta Carbonara IA,Principal
T-10622,2024-03-07,Comida,P-17,1,Brownie con Helado,Postre
T-14800,2024-10-16,Cena,P-18,2,Ensaladilla Rusa,Entrante
T-11724,2024-11-11,Comida,P-06,1,Vino Tinto Copa,Bebida
T-13671,2025-11-30,Cena,P-12,1,Risotto de Setas,Principal
T-15327,2025-03-11,Comida,P-11,3,Salmon a la Plancha,Principal
T-13149,2025-01-04,Cena,P-21,1,Cafe Solo,Bebida
T-17593,2024-11-20,Cena,P-16,4,Agua Mineral,Bebida
T-12889,2024-10-02,Comida,P-01,3,Hamburguesa Smart,Principal
T-10619,2024-10-30,Cena,P-02,4,Ensalada Cesar,Entrante
T-15507,2025-02-11,Cena,P-17,4,Brownie con Helado,Postre
T-16822,2024-04-26,Cena,P-15,2,Cerveza Artesana,Bebida
T-11202,2024-09-01,Comida,P-13,1,Bacalao al Horno,Principal
T-15785,2024-03-03,Comida,P-21,3,Cafe Solo,Bebida
T-16280,2024-12-30,Comida,P-17,1,Brownie con Helado,Postre
T-15539,2025-03-10,Cena,P-16,1,Agua Mineral,Bebida
T-14138,2025-01-07,Comida,P-13,1,Bacalao al Horno,Principal
T-11002,2025-10-29,Comida,P-24,3,Nuggets de Pollo,Principal
T-11818,2024-04-05,Cena,P-13,1,Bacalao al Horno,Principal
T-15580,2024-06-22,Comida,P-22,2,Te Verde,Bebida
T-13058,2025-05-17,Cena,P-14,2,Tortilla de Patatas,Entrante
T-14795,2024-03-04,Comida,P-01,1,Hamburguesa Smart,Principal
T-17726,2025-02-27,Comida,P-05,2,Refresco Cola,Bebida
T-17413,2024-11-29,Comida,P-25,4,Canelones de Carne,Principal
T-11685,2025-02-08,Cena,P-21,1,Cafe Solo,Bebida
T-13835,2024-12-14,Cena,P-22,2,Te Verde,Bebida
T-14477,2024-12-01,Cena,P-18,4,Ensaladilla Rusa,Entrante
T-16759,2024-08-20,Cena,P-02,2,Ensalada Cesar,Entrante
T-11979,2024-11-15,Cena,P-11,4,Salmon a la Plancha,Principal
T-15012,2025-10-05,Cena,P-10,1,Solomillo Iberico,Principal
T-17546,2025-01-01,Cena,P-15,1,Cerveza Artesana,Bebida
T-16513,2024-08-03,Cena,P-04,4,Tarta de Queso Casera,Postre
T-10659,2024-04-21,Cena,P-10,4,Solomillo Iberico,Principal
T-16216,2025-10-07,Cena,P-17,4,Brownie con Helado,Postre
T-17521,2024-09-01,Comida,P-23,4,Tiramisu de la Casa,Postre
T-13676,2025-01-15,Cena,P-17,3,Brownie con Helado,Postre
T-12108,2024-12-25,Cena,P-25,3,Canelones de Carne,Principal
T-12927,2025-08-29,Comida,P-24,2,Nuggets de Pollo,Principal
T-16436,2025-02-20,Cena,P-18,2,Ensaladilla Rusa,Entrante
T-10484,2025-05-03,Cena,P-11,1,Salmon a la Plancha,Principal
T-10516,2024-12-10,Comida,P-03,1,Pasta Carbonara IA,Principal
T-15773,2025-01-06,Cena,P-03,2,Pasta Carbonara IA,Principal
T-16992,2025-08-05,Cena,P-10,3,Solomillo Iberico,Principal
T-14499,2025-02-24,Cena,P-17,4,Brownie con Helado,Postre
T-10399,2024-12-14,Cena,P-25,1,Canelones de Carne,Principal
T-11304,2025-01-13,Cena,P-24,2,Nuggets de Pollo,Principal
T-17352,2024-11-20,Cena,P-08,3,Croquetas de Jamon,Entrante
T-11010,2024-03-15,Cena,P-13,2,Bacalao al Horno,Principal
T-15610,2025-03-22,Comida,P-19,3,Entrecot Ternera,Principal
T-12259,2025-09-12,Comida,P-13,2,Bacalao al Horno,Principal
T-17115,2025-10-16,Cena,P-21,3,Cafe Solo,Bebida
T-14039,2025-06-21,Cena,P-14,2,Tortilla de Patatas,Entrante
T-15583,2024-03-03,Cena,P-23,2,Tiramisu de la Casa,Postre
T-10322,2025-06-28,Cena,P-13,4,Bacalao al Horno,Principal
T-10893,2024-07-12,Comida,P-18,2,Ensaladilla Rusa,Entrante
T-15939,2025-01-29,Cena,P-16,2,Agua Mineral,Bebida
T-16636,2025-06-26,Cena,P-15,3,Cerveza Artesana,Bebida
T-15770,2025-12-17,Comida,P-13,4,Bacalao al Horno,Principal
T-13623,2025-02-22,Comida,P-13,2,Bacalao al Horno,Principal
T-16059,2024-02-08,Comida,P-13,1,Bacalao al Horno,Principal
T-14503,2024-06-25,Cena,P-24,3,Nuggets de Pollo,Principal
T-14997,2025-01-17,Cena,P-25,2,Canelones de Carne,Principal
T-13090,2025-01-31,Comida,P-14,3,Tortilla de Patatas,Entrante
T-12105,2025-05-16,Comida,P-25,1,Canelones de Carne,Principal
T-16359,2024-05-24,Cena,P-04,4,Tarta de Queso Casera,Postre
T-15249,2025-10-24,Comida,P-22,2,Te Verde,Bebida
T-14180,2024-03-22,Cena,P-10,2,Solomillo Iberico,Principal
T-16053,2025-10-18,Cena,P-18,3,Ensaladilla Rusa,Entrante
T-17866,2025-01-29,Comida,P-11,4,Salmon a la Plancha,Principal
T-15977,2025-03-12,Cena,P-01,4,Hamburguesa Smart,Principal
T-14831,2024-02-27,Cena,P-15,3,Cerveza Artesana,Bebida
T-12907,2024-02-11,Cena,P-24,3,Nuggets de Pollo,Principal
T-11683,2024-01-14,Cena,P-10,2,Solomillo Iberico,Principal
T-14885,2025-01-26,Comida,P-03,4,Pasta Carbonara IA,Principal
T-16834,2025-08-03,Cena,P-08,1,Croquetas de Jamon,Entrante
T-12518,2025-01-26,Cena,P-16,2,Agua Mineral,Bebida
T-15146,2025-12-06,Cena,P-10,1,Solomillo Iberico,Principal
T-14880,2025-10-14,Cena,P-01,3,Hamburguesa Smart,Principal
T-10175,2024-11-08,Cena,P-20,1,Paella de Marisco,Principal
T-14430,2025-06-05,Comida,P-07,2,Pizza Margarita,Principal
T-10069,2024-06-18,Cena,P-20,2,Paella de Marisco,Principal
T-14872,2024-08-01,Cena,P-16,4,Agua Mineral,Bebida
T-15853,2024-06-21,Cena,P-08,1,Croquetas de Jamon,Entrante
T-17760,2024-12-20,Cena,P-05,3,Refresco Cola,Bebida
T-15600,2024-07-15,Comida,P-07,3,Pizza Margarita,Principal
T-14150,2024-08-06,Comida,P-19,3,Entrecot Ternera,Principal
T-16082,2025-02-19,Comida,P-13,3,Bacalao al Horno,Principal
T-13524,2025-05-12,Cena,P-04,2,Tarta de Queso Casera,Postre
T-12802,2025-02-18,Cena,P-23,1,Tiramisu de la Casa,Postre
T-17155,2025-12-12,Cena,P-13,1,Bacalao al Horno,Principal
T-10255,2025-06-13,Cena,P-20,3,Paella de Marisco,Principal
T-11058,2025-07-20,Comida,P-25,1,Canelones de Carne,Principal
T-10992,2025-02-21,Cena,P-24,3,Nuggets de Pollo,Principal
T-11260,2024-07-03,Cena,P-22,1,Te Verde,Bebida
T-10388,2024-07-21,Cena,P-04,1,Tarta de Queso Casera,Postre
T-12522,2024-10-27,Cena,P-25,3,Canelones de Carne,Principal
T-15999,2024-01-30,Comida,P-16,2,Agua Mineral,Bebida
T-11073,2024-08-09,Cena,P-20,1,Paella de Marisco,Principal
T-16863,2024-10-02,Cena,P-03,3,Pasta Carbonara IA,Principal
T-17984,2024-09-15,Comida,P-02,2,Ensalada Cesar,Entrante
T-10348,2025-08-11,Cena,P-19,2,Entrecot Ternera,Principal
T-17569,2024-12-01,Cena,P-13,1,Bacalao al Horno,Principal
T-12617,2025-12-15,Comida,P-18,2,Ensaladilla Rusa,Entrante
T-10801,2024-10-20,Comida,P-23,3,Tiramisu de la Casa,Postre
T-16227,2025-10-05,Cena,P-19,3,Entrecot Ternera,Principal
T-13400,2024-04-02,Cena,P-19,4,Entrecot Ternera,Principal
T-12417,2025-07-28,Comida,P-20,1,Paella de Marisco,Principal
T-13701,2025-02-19,Comida,P-22,3,Te Verde,Bebida
T-11353,2025-10-23,Comida,P-13,2,Bacalao al Horno,Principal
T-10268,2025-02-06,Comida,P-15,3,Cerveza Artesana,Bebida
T-10273,2025-04-24,Cena,P-03,2,Pasta Carbonara IA,Principal
T-16921,2024-05-23,Cena,P-01,2,Hamburguesa Smart,Principal
T-17005,2025-12-12,Cena,P-12,2,Risotto de Setas,Principal
T-16571,2024-09-13,Cena,P-24,4,Nuggets de Pollo,Principal
T-17321,2024-09-03,Cena,P-23,2,Tiramisu de la Casa,Postre
T-10060,2024-12-04,Comida,P-25,4,Canelones de Carne,Principal
T-12388,2025-03-10,Cena,P-06,2,Vino Tinto Copa,Bebida
T-15126,2025-01-06,Cena,P-02,4,Ensalada Cesar,Entrante
T-14395,2024-10-11,Cena,P-07,2,Pizza Margarita,Principal
T-15897,2025-09-07,Cena,P-15,2,Cerveza Artesana,Bebida
T-15143,2024-08-07,Comida,P-07,3,Pizza Margarita,Principal
T-11466,2024-04-30,Cena,P-14,2,Tortilla de Patatas,Entrante
T-10554,2024-07-04,Comida,P-11,1,Salmon a la Plancha,Principal
T-10986,2025-02-13,Cena,P-15,1,Cerveza Artesana,Bebida
T-13004,2025-05-21,Cena,P-13,2,Bacalao al Horno,Principal
T-10597,2024-01-27,Cena,P-22,4,Te Verde,Bebida
T-13064,2024-05-08,Cena,P-08,1,Croquetas de Jamon,Entrante
T-17652,2024-06-18,Comida,P-12,4,Risotto de Setas,Principal
T-17433,2024-05-24,Cena,P-25,2,Canelones de Carne,Principal
T-13884,2025-07-08,Comida,P-08,3,Croquetas de Jamon,Entrante
T-15458,2024-06-21,Cena,P-21,4,Cafe Solo,Bebida
T-12517,2024-03-08,Cena,P-05,4,Refresco Cola,Bebida
T-17382,2025-05-08,Cena,P-03,4,Pasta Carbonara IA,Principal
T-13688,2025-03-26,Comida,P-11,2,Salmon a la Plancha,Principal
T-12063,2025-08-28,Comida,P-14,4,Tortilla de Patatas,Entrante
T-15620,2025-04-24,Cena,P-02,3,Ensalada Cesar,Entrante
T-12960,2024-05-11,Cena,P-24,3,Nuggets de Pollo,Principal
T-17545,2025-08-26,Comida,P-11,4,Salmon a la Plancha,Principal
T-14119,2025-02-07,Comida,P-03,4,Pasta Carbonara IA,Principal
T-15770,2025-07-26,Comida,P-25,4,Canelones de Carne,Principal
T-13650,2025-10-15,Cena,P-07,4,Pizza Margarita,Principal
T-13141,2024-06-09,Cena,P-15,2,Cerveza Artesana,Bebida
T-14267,2025-05-23,Cena,P-22,4,Te Verde,Bebida
T-15169,2025-03-20,Cena,P-16,4,Agua Mineral,Bebida
T-14860,2025-06-27,Comida,P-12,3,Risotto de Setas,Principal
T-13880,2025-01-29,Comida,P-04,2,Tarta de Queso Casera,Postre
T-11055,2024-01-18,Cena,P-18,3,Ensaladilla Rusa,Entrante
T-13971,2025-02-22,Cena,P-01,3,Hamburguesa Smart,Principal
T-10101,2024-09-19,Cena,P-22,4,Te Verde,Bebida
T-15801,2024-02-19,Cena,P-24,4,Nuggets de Pollo,Principal
T-17451,2024-08-29,Cena,P-03,4,Pasta Carbonara IA,Principal
T-10257,2025-12-25,Cena,P-03,3,Pasta Carbonara IA,Principal
T-17720,2024-03-11,Cena,P-03,2,Pasta Carbonara IA,Principal
T-15703,2025-06-19,Cena,P-20,2,Paella de Marisco,Principal
T-16663,2025-01-25,Cena,P-06,3,Vino Tinto Copa,Bebida
T-14636,2025-08-05,Cena,P-05,4,Refresco Cola,Bebida
T-13741,2025-05-20,Comida,P-01,4,Hamburguesa Smart,Principal
T-13337,2024-04-07,Cena,P-10,4,Solomillo Iberico,Principal
T-10646,2025-08-08,Comida,P-24,3,Nuggets de Pollo,Principal
T-11292,2025-07-02,Comida,P-18,4,Ensaladilla Rusa,Entrante
T-14920,2024-11-05,Cena,P-12,1,Risotto de Setas,Principal
T-16334,2025-09-17,Cena,P-05,3,Refresco Cola,Bebida
T-10907,2025-07-26,Comida,P-24,2,Nuggets de Pollo,Principal
T-17353,2024-04-05,Comida,P-25,2,Canelones de Carne,Principal
T-15550,2025-06-09,Comida,P-23,3,Tiramisu de la Casa,Postre
T-10148,2025-03-31,Comida,P-25,4,Canelones de Carne,Principal
T-16165,2025-12-15,Cena,P-19,2,Entrecot Ternera,Principal
T-11580,2024-05-31,Cena,P-21,1,Cafe Solo,Bebida
T-10984,2024-12-16,Comida,P-24,4,Nuggets de Pollo,Principal
T-16685,2025-05-27,Cena,P-06,1,Vino Tinto Copa,Bebida
T-11484,2025-04-09,Comida,P-23,1,Tiramisu de la Casa,Postre
T-13347,2024-08-12,Cena,P-22,4,Te Verde,Bebida
T-12388,2025-09-17,Comida,P-06,1,Vino Tinto Copa,Bebida
T-12489,2024-02-08,Comida,P-19,1,Entrecot Ternera,Principal
T-13405,2025-06-28,Comida,P-12,4,Risotto de Setas,Principal
T-16078,2025-03-06,Comida,P-25,2,Canelones de Carne,Principal
T-15336,2024-02-08,Comida,P-03,1,Pasta Carbonara IA,Principal
T-12863,2024-08-16,Cena,P-11,2,Salmon a la Plancha,Principal
T-13126,2024-03-17,Cena,P-06,1,Vino Tinto Copa,Bebida
T-17168,2024-05-19,Comida,P-17,1,Brownie con Helado,Postre
T-16251,2024-02-06,Cena,P-01,1,Hamburguesa Smart,Principal
T-14958,2024-06-07,Cena,P-20,4,Paella de Marisco,Principal
T-12228,2024-07-31,Comida,P-02,3,Ensalada Cesar,Entrante
T-13040,2025-11-25,Comida,P-05,3,Refresco Cola,Bebida
T-11297,2025-10-19,Cena,P-13,1,Bacalao al Horno,Principal
T-16024,2024-07-22,Cena,P-01,3,Hamburguesa Smart,Principal
T-15202,2025-09-29,Comida,P-24,3,Nuggets de Pollo,Principal
T-14284,2024-08-11,Cena,P-03,3,Pasta Carbonara IA,Principal
T-14856,2025-08-05,Comida,P-22,4,Te Verde,Bebida
T-10894,2024-07-24,Cena,P-07,3,Pizza Margarita,Principal
T-16505,2024-01-25,Cena,P-24,3,Nuggets de Pollo,Principal
T-14545,2024-04-03,Cena,P-08,1,Croquetas de Jamon,Entrante
T-11872,2025-01-10,Comida,P-24,3,Nuggets de Pollo,Principal
T-16167,2024-11-26,Comida,P-01,2,Hamburguesa Smart,Principal
T-14866,2025-03-12,Comida,P-24,2,Nuggets de Pollo,Principal
T-16498,2025-08-01,Cena,P-10,3,Solomillo Iberico,Principal
T-15797,2024-09-25,Cena,P-21,2,Cafe Solo,Bebida
T-17395,2024-01-11,Cena,P-17,4,Brownie con Helado,Postre
T-15632,2025-09-11,Comida,P-06,2,Vino Tinto Copa,Bebida
T-14573,2024-02-17,Cena,P-12,1,Risotto de Setas,Principal
T-11031,2025-08-30,Comida,P-19,4,Entrecot Ternera,Principal
T-11667,2024-01-18,Comida,P-11,4,Salmon a la Plancha,Principal
T-14863,2024-05-24,Cena,P-01,1,Hamburguesa Smart,Principal
T-15053,2024-05-11,Comida,P-05,3,Refresco Cola,Bebida
T-17896,2024-01-14,Cena,P-17,4,Brownie con Helado,Postre
T-17910,2024-02-03,Cena,P-18,4,Ensaladilla Rusa,Entrante
T-11707,2024-10-20,Comida,P-16,1,Agua Mineral,Bebida
T-17792,2024-11-10,Comida,P-20,1,Paella de Marisco,Principal
T-11086,2025-03-02,Comida,P-10,3,Solomillo Iberico,Principal
T-16512,2025-04-24,Cena,P-14,2,Tortilla de Patatas,Entrante
T-12000,2025-10-19,Comida,P-14,3,Tortilla de Patatas,Entrante
T-13293,2024-09-25,Cena,P-04,3,Tarta de Queso Casera,Postre
T-16185,2025-07-13,Comida,P-09,1,Gazpacho Andaluz,Entrante
T-10387,2024-04-06,Cena,P-04,2,Tarta de Queso Casera,Postre
T-16029,2025-10-20,Cena,P-17,4,Brownie con Helado,Postre
T-12476,2025-05-15,Comida,P-02,4,Ensalada Cesar,Entrante
T-14648,2024-03-23,Cena,P-06,1,Vino Tinto Copa,Bebida
T-10000,2024-10-01,Cena,P-24,3,Nuggets de Pollo,Principal
T-10048,2025-09-18,Cena,P-18,3,Ensaladilla Rusa,Entrante
T-16746,2024-01-08,Cena,P-07,4,Pizza Margarita,Principal
T-16599,2024-07-16,Comida,P-10,2,Solomillo Iberico,Principal
T-11521,2025-03-28,Comida,P-15,4,Cerveza Artesana,Bebida
T-14318,2024-07-28,Cena,P-22,2,Te Verde,Bebida
T-12407,2024-11-03,Cena,P-03,3,Pasta Carbonara IA,Principal
T-12880,2024-03-20,Cena,P-24,1,Nuggets de Pollo,Principal
T-16380,2024-11-17,Cena,P-18,3,Ensaladilla Rusa,Entrante
T-12042,2024-01-16,Cena,P-17,3,Brownie con Helado,Postre
T-13282,2024-07-24,Cena,P-12,2,Risotto de Setas,Principal
T-12516,2024-05-23,Cena,P-04,1,Tarta de Queso Casera,Postre
T-15427,2025-04-13,Cena,P-22,4,Te Verde,Bebida
T-17949,2025-10-23,Cena,P-05,4,Refresco Cola,Bebida
T-13607,2025-01-15,Cena,P-24,3,Nuggets de Pollo,Principal
T-10922,2024-01-02,Comida,P-03,1,Pasta Carbonara IA,Principal
T-17177,2024-03-20,Cena,P-09,1,Gazpacho Andaluz,Entrante
T-17526,2024-06-06,Cena,P-17,3,Brownie con Helado,Postre
T-12487,2025-08-08,Cena,P-12,3,Risotto de Setas,Principal
T-16951,2025-06-20,Comida,P-20,3,Paella de Marisco,Principal
T-14638,2024-01-01,Comida,P-16,3,Agua Mineral,Bebida
T-14971,2024-01-15,Cena,P-12,3,Risotto de Setas,Principal
T-14134,2024-01-19,Cena,P-06,3,Vino Tinto Copa,Bebida
T-17640,2025-12-22,Cena,P-03,1,Pasta Carbonara IA,Principal
T-14133,2025-05-02,Cena,P-06,3,Vino Tinto Copa,Bebida
T-12282,2024-07-08,Cena,P-07,3,Pizza Margarita,Principal
T-10406,2025-04-11,Comida,P-22,1,Te Verde,Bebida
T-10381,2024-01-01,Cena,P-12,3,Risotto de Setas,Principal
T-17456,2024-01-06,Cena,P-13,2,Bacalao al Horno,Principal
T-16278,2025-08-07,Cena,P-07,4,Pizza Margarita,Principal
T-14229,2024-01-30,Cena,P-21,1,Cafe Solo,Bebida
T-14861,2025-10-12,Cena,P-21,3,Cafe Solo,Bebida
T-17442,2024-03-25,Cena,P-04,1,Tarta de Queso Casera,Postre
T-17297,2024-09-21,Cena,P-02,1,Ensalada Cesar,Entrante
T-13157,2025-08-17,Cena,P-15,2,Cerveza Artesana,Bebida
T-11771,2025-02-05,Cena,P-18,4,Ensaladilla Rusa,Entrante
T-13155,2025-07-10,Cena,P-11,4,Salmon a la Plancha,Principal
T-13278,2024-03-19,Cena,P-09,2,Gazpacho Andaluz,Entrante
T-10973,2025-09-14,Comida,P-07,1,Pizza Margarita,Principal
T-17005,2025-05-29,Cena,P-12,3,Risotto de Setas,Principal
T-12610,2025-10-14,Comida,P-15,2,Cerveza Artesana,Bebida
T-13960,2025-11-03,Comida,P-12,2,Risotto de Setas,Principal
T-11108,2024-02-21,Cena,P-14,3,Tortilla de Patatas,Entrante
T-13487,2025-11-15,Cena,P-22,2,Te Verde,Bebida
T-17870,2025-04-02,Comida,P-06,3,Vino Tinto Copa,Bebida
T-14102,2024-12-26,Cena,P-25,1,Canelones de Carne,Principal
T-10629,2025-12-11,Comida,P-24,1,Nuggets de Pollo,Principal
T-13319,2025-11-18,Comida,P-07,2,Pizza Margarita,Principal
T-11476,2025-04-23,Comida,P-17,4,Brownie con Helado,Postre
T-17686,2025-07-08,Cena,P-24,4,Nuggets de Pollo,Principal
T-12527,2025-04-16,Comida,P-08,4,Croquetas de Jamon,Entrante
T-14040,2025-12-05,Comida,P-06,3,Vino Tinto Copa,Bebida
T-13328,2025-04-02,Comida,P-14,2,Tortilla de Patatas,Entrante
T-16545,2025-08-30,Comida,P-16,2,Agua Mineral,Bebida
T-12424,2025-10-21,Cena,P-05,1,Refresco Cola,Bebida
T-14035,2025-08-01,Comida,P-21,1,Cafe Solo,Bebida
T-11350,2024-07-02,Comida,P-06,1,Vino Tinto Copa,Bebida
T-17182,2024-10-31,Comida,P-16,1,Agua Mineral,Bebida
T-11546,2024-05-25,Cena,P-06,3,Vino Tinto Copa,Bebida
T-12795,2025-04-11,Comida,P-11,4,Salmon a la Plancha,Principal
T-11925,2025-12-22,Comida,P-03,1,Pasta Carbonara IA,Principal
T-13060,2024-04-28,Cena,P-04,2,Tarta de Queso Casera,Postre
T-13621,2025-05-03,Cena,P-04,1,Tarta de Queso Casera,Postre
T-13972,2025-02-22,Cena,P-08,3,Croquetas de Jamon,Entrante
T-14898,2025-07-23,Cena,P-18,4,Ensaladilla Rusa,Entrante
T-13888,2025-05-13,Cena,P-08,4,Croquetas de Jamon,Entrante
T-17651,2024-03-16,Cena,P-03,4,Pasta Carbonara IA,Principal
T-13907,2024-02-26,Cena,P-01,3,Hamburguesa Smart,Principal
T-17736,2024-02-17,Cena,P-03,4,Pasta Carbonara IA,Principal
T-11628,2024-12-26,Cena,P-01,2,Hamburguesa Smart,Principal
T-11077,2024-06-20,Cena,P-07,3,Pizza Margarita,Principal
T-11687,2024-04-11,Comida,P-11,1,Salmon a la Plancha,Principal
T-11023,2025-11-03,Cena,P-13,2,Bacalao al Horno,Principal
T-10103,2025-04-26,Comida,P-02,3,Ensalada Cesar,Entrante
T-14457,2025-03-29,Cena,P-24,2,Nuggets de Pollo,Principal
T-11834,2025-09-09,Cena,P-13,2,Bacalao al Horno,Principal
T-13414,2024-03-28,Cena,P-01,1,Hamburguesa Smart,Principal
T-11332,2024-01-13,Cena,P-05,3,Refresco Cola,Bebida
T-12427,2025-03-08,Comida,P-19,4,Entrecot Ternera,Principal
T-12569,2024-10-08,Cena,P-20,2,Paella de Marisco,Principal
T-13587,2025-07-29,Cena,P-13,2,Bacalao al Horno,Principal
T-13752,2024-10-14,Cena,P-08,1,Croquetas de Jamon,Entrante
T-12035,2024-12-29,Comida,P-02,3,Ensalada Cesar,Entrante
T-12543,2024-04-26,Comida,P-20,4,Paella de Marisco,Principal
T-12564,2025-04-08,Comida,P-09,4,Gazpacho Andaluz,Entrante
T-11048,2025-05-13,Cena,P-25,1,Canelones de Carne,Principal
